Word,Length of characters,Median duration,Frequency rank,Relative frequency
அண்டாத,6,1.19,1149,0.0003104625892579944
செய்கின்ற,9,0.7949999999999999,1149,0.0003104625892579944
வாங்கல,6,1.6900000000000002,1149,0.0003104625892579944
மனம்போல,7,0.94,1149,0.0003104625892579944
விளைத்தன,8,0.5450000000000002,1149,0.0003104625892579944
தொழிலறிந்த,10,0.8200000000000002,1149,0.0003104625892579944
துச்சமாக,8,0.73,1149,0.0003104625892579944
லேயிழைத்த,9,0.94,1149,0.0003104625892579944
தொட்டறிந்த,10,0.64,1149,0.0003104625892579944
யாம்சொன்ன,9,0.5850000000000002,1149,0.0003104625892579944
முழுதாய்ந்த,11,0.85,1149,0.0003104625892579944
மிகுத்திருந்த,13,0.955,1149,0.0003104625892579944
துடித்த,7,0.5650000000000001,1149,0.0003104625892579944
வகுத்திட்ட,10,0.705,1149,0.0003104625892579944
போதித்த,7,0.6299999999999999,1149,0.0003104625892579944
புண்படைத்த,10,0.815,1149,0.0003104625892579944
லாம்சம,6,0.4699999999999998,1149,0.0003104625892579944
தாக,3,0.36,1149,0.0003104625892579944
பெருக்கெடுக்க,13,1.0799999999999998,1149,0.0003104625892579944
அடைந்திட,8,0.6350000000000001,1149,0.0003104625892579944
நட,2,0.3050000000000001,1149,0.0003104625892579944
பத்தடுத்த,9,0.7849999999999999,1149,0.0003104625892579944
அணிஅல்ல,7,0.8800000000000001,1149,0.0003104625892579944
நலம்பட,6,0.57,1149,0.0003104625892579944
நல்லொழுக்க,10,0.765,1149,0.0003104625892579944
வார்கள்சில,10,1.6150000000000002,1149,0.0003104625892579944
நடந்திட்ட,9,0.7849999999999999,1149,0.0003104625892579944
அமைவுற,6,0.6499999999999999,1149,0.0003104625892579944
துயருற்ற,8,0.7050000000000001,1149,0.0003104625892579944
கரிசன,5,0.505,1149,0.0003104625892579944
முகமல,5,0.5850000000000001,1149,0.0003104625892579944
வருத்திட,8,0.795,1149,0.0003104625892579944
அகண்ட,5,0.735,1149,0.0003104625892579944
செய்துதந்த,10,1.005,1149,0.0003104625892579944
அணைக்க,6,0.895,1149,0.0003104625892579944
கனவொழிய,7,0.6200000000000001,1149,0.0003104625892579944
பென்ன,5,0.61,1149,0.0003104625892579944
வெப்பச்சலன,10,0.84,1149,0.0003104625892579944
தந்துள்ள,8,0.71,1149,0.0003104625892579944
கவர்ந்திட,9,0.685,1149,0.0003104625892579944
காழ்ப்ப,7,0.625,1149,0.0003104625892579944
நவதானிய,7,0.83,1149,0.0003104625892579944
அரிய,4,0.4049999999999999,1149,0.0003104625892579944
தன்கண,5,0.605,1149,0.0003104625892579944
நொய்ய,5,0.5549999999999999,1149,0.0003104625892579944
காணப்பட்ட,9,0.6550000000000002,1149,0.0003104625892579944
யுள்ள,5,0.5449999999999999,1149,0.0003104625892579944
குளிரிள,7,0.68,1149,0.0003104625892579944
தங்கிட,6,0.5899999999999999,1149,0.0003104625892579944
சாத்த,5,0.6199999999999999,1149,0.0003104625892579944
துறவற்க,7,0.6950000000000001,1149,0.0003104625892579944
மறவற்க,6,0.615,1149,0.0003104625892579944
திருக்க,7,0.4499999999999999,1149,0.0003104625892579944
இயல்பான,7,0.7049999999999998,1149,0.0003104625892579944
இருள்கொண்ட,10,0.8900000000000001,1149,0.0003104625892579944
பிணிபோல,7,0.8200000000000001,1149,0.0003104625892579944
கருப்பமுற,9,0.675,1149,0.0003104625892579944
அகன்றிட,7,0.565,1149,0.0003104625892579944
திருத்திய,9,0.865,1149,0.0003104625892579944
வடித்த,6,0.5900000000000001,1149,0.0003104625892579944
மனம்வருவ,8,0.7299999999999999,1149,0.0003104625892579944
நானுண்ண,7,0.6699999999999998,1149,0.0003104625892579944
அன்றந்த,7,0.655,1149,0.0003104625892579944
மாரத,4,0.45,1149,0.0003104625892579944
இழிந்த,6,0.4500000000000002,1149,0.0003104625892579944
அழியாத,6,0.6000000000000001,1149,0.0003104625892579944
நானிருக்க,9,0.5950000000000001,1149,0.0003104625892579944
தேவர்க,6,0.7649999999999999,1149,0.0003104625892579944
ளொப்ப,5,0.3149999999999999,1149,0.0003104625892579944
தாலியற்ற,8,0.77,1149,0.0003104625892579944
நற்போத,6,0.825,1149,0.0003104625892579944
இழுத்துவர,9,0.7549999999999997,1149,0.0003104625892579944
நல்கிய,6,0.695,1149,0.0003104625892579944
கிட்ட,5,0.5050000000000001,1149,0.0003104625892579944
தமிழ்மக்க,9,0.655,1149,0.0003104625892579944
இரண்டொழிய,9,0.9,1149,0.0003104625892579944
தேய்ந்த,7,2.0,1149,0.0003104625892579944
கங்குள்ள,8,0.7350000000000001,1149,0.0003104625892579944
றிருந்த,7,0.845,1149,0.0003104625892579944
தெருள்கொள்ள,11,0.895,1149,0.0003104625892579944
அங்குள,6,0.6050000000000001,1149,0.0003104625892579944
சொரிந்தன,8,0.6949999999999998,1149,0.0003104625892579944
புனைந்த,7,0.4649999999999999,1149,0.0003104625892579944
பொள்ளென,7,0.6599999999999999,1149,0.0003104625892579944
வலப்புறமாக,10,1.1949999999999996,1149,0.0003104625892579944
குளித்துவிட்ட,13,0.9299999999999996,1149,0.0003104625892579944
முறையுள்ள,9,0.91,1149,0.0003104625892579944
துணைதேட,7,0.665,1149,0.0003104625892579944
பேசிய,5,0.4999999999999999,1149,0.0003104625892579944
பணிந்திடுவார,12,0.965,1149,0.0003104625892579944
துரத்திவந்த,11,0.945,1149,0.0003104625892579944
சுகங்கண்ட,9,0.7949999999999999,1149,0.0003104625892579944
தறியாத,6,0.765,1149,0.0003104625892579944
இளிக்க,6,0.5,1149,0.0003104625892579944
இழைக்க,6,0.885,1149,0.0003104625892579944
அனைவரிட,7,0.56,1149,0.0003104625892579944
தொகையாக,7,0.435,1149,0.0003104625892579944
சாமார்த்திய,11,0.6799999999999999,1149,0.0003104625892579944
தகதகென,6,0.685,1149,0.0003104625892579944
நினைவுவந்த,10,0.8749999999999998,1149,0.0003104625892579944
யுபடம்ருஎன்ற,12,1.965,1149,0.0003104625892579944
நெற்சேர,7,0.78,1149,0.0003104625892579944
தெரிய,5,0.4499999999999999,1149,0.0003104625892579944
யடித்திட்ட,10,0.855,1149,0.0003104625892579944
விளங்கிய,8,0.4950000000000001,1149,0.0003104625892579944
துணைவேந்தராக,12,0.815,1149,0.0003104625892579944
எதிர்பார்த்த,12,0.8999999999999999,1149,0.0003104625892579944
இவையென்ற,8,0.7549999999999999,1149,0.0003104625892579944
தோற்பன,6,0.795,1149,0.0003104625892579944
மேற்கொண்ட,9,0.9699999999999996,1149,0.0003104625892579944
சுவையறிந்த,10,1.1549999999999998,1149,0.0003104625892579944
வந்தந்த,7,0.655,1149,0.0003104625892579944
றமைந்த,6,0.6649999999999999,1149,0.0003104625892579944
குறிப்பிட்ட,11,0.985,1149,0.0003104625892579944
தடித்த,6,0.5550000000000002,1149,0.0003104625892579944
பேச்சறிய,8,0.75,1149,0.0003104625892579944
தேநட,4,0.5550000000000002,1149,0.0003104625892579944
முந்துள்ள,9,0.635,1149,0.0003104625892579944
கான,3,0.4800000000000001,1149,0.0003104625892579944
அதைமிக்க,8,0.715,1149,0.0003104625892579944
அறிவிக்க,8,0.57,1149,0.0003104625892579944
திடுவ,5,0.345,1149,0.0003104625892579944
வேகமான,6,0.6599999999999999,1149,0.0003104625892579944
நன்றிந்த,8,0.735,1149,0.0003104625892579944
அதிர,4,0.395,1149,0.0003104625892579944
வினைக்கரிய,10,0.8300000000000001,1149,0.0003104625892579944
செயற்கரிய,9,0.8500000000000001,1149,0.0003104625892579944
இரக்கமற்ற,9,1.835,1149,0.0003104625892579944
திக்கின்ற,9,0.7150000000000001,1149,0.0003104625892579944
தொடுக்காத,9,1.1350000000000002,1149,0.0003104625892579944
பண்ணிய,6,0.485,1149,0.0003104625892579944
சுமந்துபெற்ற,12,0.925,1149,0.0003104625892579944
வசமிழந்த,8,0.7849999999999999,1149,0.0003104625892579944
லட்சியத்துக்காக,15,1.3,1149,0.0003104625892579944
காலைவந்த,8,0.75,1149,0.0003104625892579944
கேஎடுத்த,8,0.825,1149,0.0003104625892579944
நாரத,4,0.585,1149,0.0003104625892579944
எமையிழுத்த,10,0.7249999999999999,1149,0.0003104625892579944
வளம்பெற,7,0.6749999999999999,1149,0.0003104625892579944
துயருற,6,0.6549999999999997,1149,0.0003104625892579944
கல்லென,6,0.65,1149,0.0003104625892579944
போயுரைக்க,9,0.82,1149,0.0003104625892579944
செய்தற்கரிய,11,0.97,1149,0.0003104625892579944
யணமென்ற,7,0.965,1149,0.0003104625892579944
கொண்டுள்ள,9,0.655,1149,0.0003104625892579944
கண்ணாக,6,0.81,1149,0.0003104625892579944
பழங்கல,6,0.6049999999999999,1149,0.0003104625892579944
தேர்வாய்ந்த,11,0.91,1149,0.0003104625892579944
குறுகிய,7,0.495,1149,0.0003104625892579944
மதியென,6,0.4550000000000001,1149,0.0003104625892579944
பொதுவாக்க,9,0.7949999999999999,1149,0.0003104625892579944
அன்பென்ற,8,0.73,1149,0.0003104625892579944
பணியல்ல,7,0.8099999999999998,1149,0.0003104625892579944
தேடிய,5,0.5899999999999999,1149,0.0003104625892579944
நெய்துவைத்த,11,0.92,1149,0.0003104625892579944
பலமென்ற,7,0.7299999999999999,1149,0.0003104625892579944
பணமென்ற,7,0.7150000000000001,1149,0.0003104625892579944
தானொழுக,7,0.6200000000000001,1149,0.0003104625892579944
மாற்றிய,7,0.635,1149,0.0003104625892579944
னால்செய்த,9,1.88,1149,0.0003104625892579944
கிளிய,5,0.32,1149,0.0003104625892579944
பொருந்திடுக,11,0.9049999999999998,1149,0.0003104625892579944
கிவ்வித,7,0.405,1149,0.0003104625892579944
தவிர்க்கவந்த,12,0.8999999999999998,1149,0.0003104625892579944
நடக்கிற,7,1.495,1149,0.0003104625892579944
பணம்என்ற,8,0.91,1149,0.0003104625892579944
எளிதென்ப,8,0.6149999999999999,1149,0.0003104625892579944
வழிசெய்வ,8,0.8649999999999998,1149,0.0003104625892579944
மறைவ,4,0.5449999999999999,1149,0.0003104625892579944
மெத்த,5,0.52,1149,0.0003104625892579944
குறுகத்தரித்த,13,0.9850000000000004,1149,0.0003104625892579944
துயர்ப்பட,9,0.745,1149,0.0003104625892579944
அமைந்தன,7,0.625,1149,0.0003104625892579944
னதுதாய்மிக,10,0.7949999999999999,1149,0.0003104625892579944
முகத்துல,8,0.55,1149,0.0003104625892579944
வாய்ந்திடுக,11,1.29,1149,0.0003104625892579944
என்றுரைத்த,10,0.8450000000000001,1149,0.0003104625892579944
மெய்சோர்ந்த,11,1.065,1149,0.0003104625892579944
எமனாக,5,0.6,1149,0.0003104625892579944
லாம்என்ன,8,0.895,1149,0.0003104625892579944
பின்நடந்த,9,0.8749999999999998,1149,0.0003104625892579944
அழிப்ப,6,0.4800000000000002,1149,0.0003104625892579944
பேசிடுக,7,0.8200000000000001,1149,0.0003104625892579944
கனத்திருந்த,11,1.335,1149,0.0003104625892579944
புனல்நிறைந்த,12,0.905,1149,0.0003104625892579944
அசைக்க,6,0.4499999999999999,1149,0.0003104625892579944
பெண்படைத்த,10,0.835,1149,0.0003104625892579944
கண்டெழுத,8,0.675,1149,0.0003104625892579944
மாடல்ல,6,0.6900000000000002,1149,0.0003104625892579944
கொடிய,5,0.3599999999999999,1149,0.0003104625892579944
மெய்சிலிர்க்க,13,0.935,1149,0.0003104625892579944
அதற்கென்ன,9,0.7250000000000001,1149,0.0003104625892579944
கலகல,4,0.575,1149,0.0003104625892579944
சேர்ந்தன,8,0.7849999999999999,1149,0.0003104625892579944
மற்றைய,6,0.6000000000000005,1149,0.0003104625892579944
விதமேயுன,8,1.105,1149,0.0003104625892579944
வெடிப்ப,7,0.44,1149,0.0003104625892579944
மற்றுள்ள,8,0.5650000000000001,1149,0.0003104625892579944
தேச,3,0.3600000000000001,1149,0.0003104625892579944
புரிவ,5,0.295,1149,0.0003104625892579944
பரக்க,5,0.4449999999999998,1149,0.0003104625892579944
கொதிக்க,7,0.7950000000000002,1149,0.0003104625892579944
அக்கால,6,0.705,1149,0.0003104625892579944
குளிர்ந்த,9,0.5700000000000001,1149,0.0003104625892579944
வருவாங்க,8,0.88,1149,0.0003104625892579944
இளைய,4,0.3899999999999999,1149,0.0003104625892579944
தாழ்வகற்ற,9,0.995,1149,0.0003104625892579944
மறைக்க,6,0.48,1149,0.0003104625892579944
விட்டன,6,0.4199999999999999,1149,0.0003104625892579944
நனவிலுள்ள,9,0.72,1149,0.0003104625892579944
துணிந்த,7,0.5449999999999999,1149,0.0003104625892579944
சதிபுரிந்த,10,1.0399999999999998,1149,0.0003104625892579944
தயைமிக,6,0.5399999999999998,1149,0.0003104625892579944
அங்குரைத்த,10,0.6600000000000001,1149,0.0003104625892579944
தனித்தமைந்த,11,0.915,1149,0.0003104625892579944
பாய்ச்சிவிட,11,0.6649999999999999,1149,0.0003104625892579944
வளர்ப்பன,8,0.5650000000000001,1149,0.0003104625892579944
கனைத்திட,8,0.655,1149,0.0003104625892579944
விரிவ,5,0.32,1149,0.0003104625892579944
சங்கம,5,0.6200000000000001,1149,0.0003104625892579944
மதுப்ப,6,0.4300000000000001,1149,0.0003104625892579944
நல்லன,5,0.54,1149,0.0003104625892579944
இச்சையுற,8,0.845,1149,0.0003104625892579944
இசைமிக்க,8,0.7850000000000001,1149,0.0003104625892579944
நுழைய,5,0.595,1149,0.0003104625892579944
மேவிட,5,0.845,1149,0.0003104625892579944
பழக்க,5,0.5299999999999999,1149,0.0003104625892579944
செவிக்குணவில்லாத,16,1.33,1149,0.0003104625892579944
தென்புள்ள,9,0.7350000000000001,1149,0.0003104625892579944
கிழமைப்பட,9,0.7950000000000002,1149,0.0003104625892579944
மறுதார,6,0.375,1149,0.0003104625892579944
வரப்பெடுத்த,11,0.8400000000000002,1149,0.0003104625892579944
யாயின்அந்த,10,1.5499999999999998,1149,0.0003104625892579944
லாளியென்ப,9,0.71,1149,0.0003104625892579944
புதுப்பருவ,10,0.6449999999999999,1149,0.0003104625892579944
அதுகிடக்க,9,0.7350000000000001,1149,0.0003104625892579944
பராக்கிர,8,0.525,1149,0.0003104625892579944
கிணத்துல,8,0.6400000000000001,1149,0.0003104625892579944
அடர்த்தியான,11,0.6949999999999998,1149,0.0003104625892579944
திடவந்த,7,0.625,1149,0.0003104625892579944
இணைந்த,6,1.5600000000000005,1149,0.0003104625892579944
அடைக,4,0.4349999999999998,1149,0.0003104625892579944
நடந்துவிடுகின்றன,16,1.275,1149,0.0003104625892579944
இறுக,4,0.4599999999999999,1149,0.0003104625892579944
விமான,5,0.415,1149,0.0003104625892579944
அந்தந்த,7,0.595,1149,0.0003104625892579944
மொழிதந்த,8,0.905,1149,0.0003104625892579944
அடைந்திட்ட,10,0.71,1149,0.0003104625892579944
அயர்வற்ற,8,0.7350000000000001,1149,0.0003104625892579944
கதிபெற,6,0.655,1149,0.0003104625892579944
பேடகன்ற,7,0.8200000000000001,1149,0.0003104625892579944
புரிகின்ற,9,0.58,1149,0.0003104625892579944
இசைகிடந்த,9,0.91,1149,0.0003104625892579944
தமிழ்நாட்டுல,12,0.6849999999999998,1149,0.0003104625892579944
தாங்க,5,0.53,1149,0.0003104625892579944
தோட்கப்படாத,11,0.9899999999999998,1149,0.0003104625892579944
வளமையற்ற,8,0.8200000000000001,1149,0.0003104625892579944
வெற்றிடமாக,10,0.825,1149,0.0003104625892579944
மருந்தென,8,0.635,1149,0.0003104625892579944
நித்திய,7,0.5900000000000001,1149,0.0003104625892579944
விழுந்திறக்க,12,0.8199999999999998,1149,0.0003104625892579944
தன்வாழ்வென,10,0.7950000000000002,1149,0.0003104625892579944
மாந்துக,7,1.0,1149,0.0003104625892579944
நான்கண்ட,8,0.85,1149,0.0003104625892579944
குணமேவிய,8,0.7500000000000001,1149,0.0003104625892579944
சிறியவனாக,9,0.895,1149,0.0003104625892579944
நடக்கின்ற,9,0.8100000000000002,1149,0.0003104625892579944
தான்கற்ற,8,0.71,1149,0.0003104625892579944
பொருந்திய,9,0.5,1149,0.0003104625892579944
அறம்பிற,7,2.16,1149,0.0003104625892579944
மாய்ப்ப,7,0.525,1149,0.0003104625892579944
பார்க்கின்ற,11,0.6399999999999999,1149,0.0003104625892579944
நேசிக்க,7,0.5,1149,0.0003104625892579944
என்றுபல,7,0.5799999999999998,1149,0.0003104625892579944
கொல்லவந்த,9,0.885,1149,0.0003104625892579944
காத்துக்கொள்ள,13,1.855,1149,0.0003104625892579944
மித,3,0.5149999999999999,1149,0.0003104625892579944
தண்டனைக்குரிய,13,0.945,1149,0.0003104625892579944
நுணங்கிய,8,0.75,1149,0.0003104625892579944
கண்படைத்த,9,0.86,1149,0.0003104625892579944
சுவையாக,7,0.5299999999999999,1149,0.0003104625892579944
கோதற்ற,6,0.61,1149,0.0003104625892579944
மென்ன,5,0.5,1149,0.0003104625892579944
கொன்றன்ன,8,0.665,1149,0.0003104625892579944
நெறிகொண்ட,9,0.685,1149,0.0003104625892579944
நிறைகண்ட,8,0.975,1149,0.0003104625892579944
மாற்றுயர்ந்த,12,1.015,1149,0.0003104625892579944
வடிவெடுத்த,10,0.7200000000000002,1149,0.0003104625892579944
டென்னும்இள,10,0.7449999999999999,1149,0.0003104625892579944
கற்புடைய,8,0.7250000000000001,1149,0.0003104625892579944
அவர்செய்த,9,0.6500000000000001,1149,0.0003104625892579944
வடிக்கின்ற,10,1.365,1149,0.0003104625892579944
போடுங்க,7,0.6549999999999997,1149,0.0003104625892579944
போந்த,5,0.5549999999999998,1149,0.0003104625892579944
வளைத்துள்ள,10,0.7949999999999999,1149,0.0003104625892579944
மணமிக்க,7,0.65,1149,0.0003104625892579944
மதிமிக்க,8,0.5699999999999998,1149,0.0003104625892579944
மின்னுகின்ற,11,0.825,1149,0.0003104625892579944
தின்றன,6,0.845,1149,0.0003104625892579944
பாருங்க,7,0.7549999999999999,1149,0.0003104625892579944
எடுபட,5,0.5549999999999999,1149,0.0003104625892579944
விளையாடுறாங்க,13,1.06,1149,0.0003104625892579944
சிறக்க,6,0.56,1149,0.0003104625892579944
நேர்பட,6,0.925,1149,0.0003104625892579944
கடவுளென்ற,9,0.8149999999999998,1149,0.0003104625892579944
போர்த்த,7,0.4950000000000001,1149,0.0003104625892579944
தான்என்ன,8,0.96,1149,0.0003104625892579944
மதியாத,6,0.6950000000000003,1149,0.0003104625892579944
கண்டுபல,7,0.6799999999999999,1149,0.0003104625892579944
மறமென்ற,7,0.7349999999999999,1149,0.0003104625892579944
கண்டிட,6,0.6699999999999999,1149,0.0003104625892579944
நமக்கினிய,9,0.6900000000000002,1149,0.0003104625892579944
அக்கிழ,6,0.465,1149,0.0003104625892579944
வர்பால்இந்த,11,1.005,1149,0.0003104625892579944
கோதைஅ,5,0.7750000000000001,1149,0.0003104625892579944
விட்டுவந்த,10,0.7849999999999999,1149,0.0003104625892579944
தாழ்வடைய,8,0.7749999999999999,1149,0.0003104625892579944
கடவுள்என்ற,10,0.8450000000000001,1149,0.0003104625892579944
அடைத,4,0.25,1149,0.0003104625892579944
கண்டறிய,7,0.6849999999999999,1149,0.0003104625892579944
தாபித்த,7,0.78,1149,0.0003104625892579944
யடைந்திட,8,0.6399999999999999,1149,0.0003104625892579944
காலியாக,7,0.6149999999999999,1149,0.0003104625892579944
போங்க,5,0.5249999999999999,1149,0.0003104625892579944
பண்புள,6,0.5150000000000001,1149,0.0003104625892579944
மருவுகின்ற,10,0.6949999999999998,1149,0.0003104625892579944
குரிய,5,0.3349999999999999,1149,0.0003104625892579944
இவ்வுல,6,0.67,1149,0.0003104625892579944
விட்டெறிந்த,11,0.8,1149,0.0003104625892579944
நெறைய,5,0.4450000000000003,1149,0.0003104625892579944
கருத்தையடைய,11,0.8700000000000001,1149,0.0003104625892579944
கடைத்தேற,8,0.7400000000000002,1149,0.0003104625892579944
கல்வியற்ற,9,0.7699999999999999,1149,0.0003104625892579944
முயலாக,6,0.7449999999999999,1149,0.0003104625892579944
எலியாக,6,0.665,1149,0.0003104625892579944
நாடக,4,0.3450000000000001,1149,0.0003104625892579944
தருக்க,6,0.395,1149,0.0003104625892579944
பெண்களுட,8,0.5300000000000001,1149,0.0003104625892579944
பெறச்செய்த,10,0.7199999999999998,1211,0.0001552312946289972
இவனிட்ட,7,0.6799999999999999,1211,0.0001552312946289972
வெட்க,5,0.3899999999999999,1211,0.0001552312946289972
நான்மணக்க,9,0.8299999999999998,1211,0.0001552312946289972
பசிக்க,6,0.7299999999999998,1211,0.0001552312946289972
பழிமிகுந்த,10,0.98,1211,0.0001552312946289972
பேசுசுய,7,0.8500000000000001,1211,0.0001552312946289972
மரங்கள்என்ன,11,1.15,1211,0.0001552312946289972
தொல்லுலக,8,1.0099999999999998,1211,0.0001552312946289972
மரகத,4,0.8200000000000001,1211,0.0001552312946289972
களைத்த,6,0.5400000000000001,1211,0.0001552312946289972
புனல்சோர,8,0.8599999999999999,1211,0.0001552312946289972
தாங்குவ,7,0.32,1211,0.0001552312946289972
கோடான,5,0.6999999999999997,1211,0.0001552312946289972
கதியற்ற,7,1.11,1211,0.0001552312946289972
யிற்கலந்த,9,0.8900000000000001,1211,0.0001552312946289972
கண்டதென,7,0.56,1211,0.0001552312946289972
பிரகாசமான,9,0.7999999999999998,1211,0.0001552312946289972
வெப்பமான,8,0.7400000000000002,1211,0.0001552312946289972
காலில்விழ,9,0.6499999999999999,1211,0.0001552312946289972
தான்என்ற,8,1.06,1211,0.0001552312946289972
முக,3,0.51,1211,0.0001552312946289972
வழக்கென்ன,9,0.8000000000000003,1211,0.0001552312946289972
மைஎன,4,0.8699999999999999,1211,0.0001552312946289972
இம,2,0.6200000000000001,1211,0.0001552312946289972
மேலென,5,0.72,1211,0.0001552312946289972
எழுங்காத,8,1.0200000000000002,1211,0.0001552312946289972
விழைகுவ,7,0.4699999999999998,1211,0.0001552312946289972
தானென்ன,7,0.7399999999999998,1211,0.0001552312946289972
இருப்ப,6,0.2299999999999999,1211,0.0001552312946289972
எனப்பல,6,0.7100000000000001,1211,0.0001552312946289972
கைத்தாள,7,0.6000000000000001,1211,0.0001552312946289972
மத்திய,6,0.5299999999999998,1211,0.0001552312946289972
யிற்பல,6,0.94,1211,0.0001552312946289972
எளிய,4,0.4100000000000001,1211,0.0001552312946289972
சர்வ,4,0.5500000000000003,1211,0.0001552312946289972
புல்லிய,7,0.54,1211,0.0001552312946289972
சுமக்க,6,0.6599999999999997,1211,0.0001552312946289972
அமுதப்ர,7,0.5899999999999999,1211,0.0001552312946289972
மாண்ட,5,0.4399999999999999,1211,0.0001552312946289972
யான்பார்த்த,11,0.69,1211,0.0001552312946289972
முதிய,5,0.34,1211,0.0001552312946289972
இடம்பட,6,0.5800000000000001,1211,0.0001552312946289972
முயல்க,6,0.79,1211,0.0001552312946289972
என்றந்த,7,0.9799999999999996,1211,0.0001552312946289972
பேர்க்கவந்த,11,1.2999999999999998,1211,0.0001552312946289972
திறமான,6,0.54,1211,0.0001552312946289972
தணிவ,4,0.3199999999999998,1211,0.0001552312946289972
ராமலிங்க,8,0.73,1211,0.0001552312946289972
அதிகரித்த,9,2.1799999999999997,1211,0.0001552312946289972
மழைல,4,0.33,1211,0.0001552312946289972
செம,3,0.3099999999999999,1211,0.0001552312946289972
குலாவிட,7,0.5999999999999999,1211,0.0001552312946289972
பழிக்க,6,0.6400000000000001,1211,0.0001552312946289972
தொலைப்பதென,10,0.9500000000000002,1211,0.0001552312946289972
பேசிஇந்த,8,0.8500000000000001,1211,0.0001552312946289972
அரசரெல்லாம,10,0.92,1211,0.0001552312946289972
புற்றெடுத்த,11,0.8400000000000001,1211,0.0001552312946289972
சத்தமிட்ட,9,0.81,1211,0.0001552312946289972
இயற்ற,5,0.6099999999999999,1211,0.0001552312946289972
விழியுடைய,9,1.0300000000000002,1211,0.0001552312946289972
பதிந்த,6,0.4199999999999999,1211,0.0001552312946289972
